4.670923,2.631907,1.051560
4.715921,2.843005,0.889098
5.257970,2.401867,1.602786
5.348948,6.010566,1.683862
6.806233,7.593089,2.995907
5.878805,6.815308,2.816825
6.458240,6.700456,2.794411
7.393747,7.764207,4.032431
7.308237,7.420437,3.318735
6.233538,6.129285,2.543083
7.724356,6.481642,3.727098
6.814103,5.019912,2.178248
4.624964,3.229863,0.894471
6.256720,7.045104,2.834698
6.292605,5.771398,1.783201
6.100870,5.771943,2.095859
5.183220,2.537728,0.660989
6.459732,6.609267,2.573598
8.324760,8.707025,4.222145
5.138051,3.812294,1.502883
5.017641,4.252148,1.024238
6.959608,5.160007,1.811451
5.531183,6.804559,2.556637
7.646415,9.052082,4.646528
6.792154,7.553360,4.676180
5.378640,3.653722,1.276782
6.211649,5.042083,4.007600
4.511664,2.886533,0.675424
6.694239,6.192815,4.371849
5.062386,3.878282,1.416230
6.295869,6.241488,4.432062
4.832321,3.636594,2.016722
6.249404,4.976373,4.527370
5.211511,5.269146,2.878424
5.152456,4.914697,2.330687
5.616819,5.458955,2.846288
8.438494,2.103433,1.314391
9.058886,3.269046,2.593978
8.381358,1.773373,0.939855
8.407444,3.021165,1.315377
8.814282,2.545475,1.943480
8.294579,1.572145,0.758522
8.715940,2.742054,1.715645
8.441056,2.066675,1.192675
8.272681,1.915584,0.810831
8.495622,3.207855,1.308521
8.590105,2.112546,0.939186
8.383533,2.459985,0.951404
8.427933,2.563501,1.315970
8.364745,2.111220,0.898339
8.713699,3.447888,1.532337
8.396758,2.422577,0.500125
8.423236,2.092769,1.317483
8.393219,2.487949,0.463153
8.343402,1.762648,0.795688
8.471831,2.594558,0.486994
8.392092,2.839155,0.883695
8.764578,3.674926,1.587847
8.336142,2.730794,0.758457
8.323968,2.596026,0.766585
8.740105,2.662458,0.397342
8.368847,2.327071,0.857763
9.017402,3.710353,2.379519
8.459029,2.817606,0.495235
8.672315,1.711444,1.010448
8.449929,3.044587,0.431783
8.428834,2.229696,0.691259
8.548762,3.447329,1.468676
8.397006,2.450523,0.481201
8.411020,3.793458,1.275092
8.310186,2.386801,0.792389
8.411519,3.176193,0.499993
8.714025,1.655816,1.012716
8.400288,1.353391,1.388723
8.752260,1.354133,0.432718
8.759815,1.381824,0.708093
8.547679,2.906327,1.423023
8.371855,1.842138,0.846643
8.811602,1.598368,1.911029
8.406359,2.262225,1.341699
9.220766,4.332440,2.535171
8.546918,1.883327,0.996956
8.491974,2.958692,1.642833
8.520256,3.174113,1.401535
8.736559,1.697289,0.594968
8.753541,1.794091,0.758855
8.341845,2.153440,0.814759
8.375284,2.872471,1.530591
8.909115,1.197747,2.240796
8.805411,3.994123,2.402589
8.348560,1.654602,0.803845
8.479101,1.061008,1.102427
8.385452,2.167167,1.321530
8.319701,1.427551,0.781068
8.446593,2.883845,0.497687
8.407013,2.862745,1.520150
8.460568,2.541027,0.924708
8.553423,1.866186,0.647129
8.548440,3.690288,1.582177
8.946869,1.922134,1.458213
8.408144,2.636864,0.473503
8.372150,2.348984,1.089025
8.747922,2.538365,0.889459
8.462405,2.146247,1.005458
8.339534,2.828341,0.785202
8.874408,2.299747,1.058246
8.507892,2.695457,1.716967
8.838003,2.013554,1.220177
9.639424,2.414516,2.284473
8.758917,3.444705,2.305769
8.408802,3.176922,0.496032
8.364228,2.625045,0.832041
8.388498,2.587410,1.225611
8.313266,2.456060,1.011118
9.339768,2.886468,1.349070
8.386365,2.571064,1.303266
8.429743,3.014831,1.280086
8.476270,2.071330,0.798502
8.394139,2.812981,0.463448
8.439293,2.487272,1.311829
8.412318,1.503092,0.447405
8.383801,2.795225,0.457903
8.732206,2.648737,1.259760
8.935641,3.741523,2.651880
8.393008,2.145873,1.232246
8.543697,3.088301,1.784206
8.848782,4.536782,2.087579
8.489130,1.351760,0.449928
8.519955,1.582683,0.552139
8.751620,3.066262,1.284410
8.580907,2.904911,1.938518
8.583450,2.604849,0.679630
8.492373,1.994650,0.504246
8.438795,2.688161,0.539058
8.522220,3.099766,1.455085
8.420848,2.629049,0.409784
8.515078,2.478611,0.894449
8.364662,1.990343,0.902827
8.456168,2.676070,0.513349
8.811081,1.233281,0.750719
8.376006,1.941874,0.738470
8.466075,1.915017,0.510662
8.539961,2.580693,0.690389
8.502377,1.547029,0.995536
8.427576,2.604049,0.456012
8.560788,1.530803,0.586360
8.304994,2.291285,0.765044
8.817058,3.453852,1.687259
8.546737,2.706180,0.529939
8.402844,2.953707,0.490673
8.410363,3.207953,1.236356
8.424534,2.664980,0.855513
9.029886,3.585810,2.298889
8.754288,2.631690,1.632381
8.916907,2.846537,1.305272
8.707742,2.274245,0.409849
8.660476,2.802389,1.551556
8.502118,2.442836,1.403386
8.459264,2.628993,0.825514
8.337818,2.559466,0.883079
8.389054,2.240563,1.048868
8.344789,1.731077,0.831097
8.673031,2.236430,1.376157
8.699267,1.189214,0.411286
8.702422,1.146544,0.422769
9.351137,5.136215,2.943001
8.415886,1.937750,0.458025
8.496500,1.888285,1.336872
8.431332,3.058445,1.309142
8.502089,2.900367,1.383901
8.398652,2.662617,0.602449
8.416549,2.320288,1.276176
8.599898,3.211763,1.934192
8.296884,1.923082,1.002766
8.911101,3.535846,2.176122
8.347297,2.103223,0.791113
8.296774,1.747242,0.759938
8.388602,2.414748,0.811142
8.459896,2.809297,1.306004
8.416813,2.044799,0.987784
8.383502,1.776047,0.764189
8.378563,1.904608,0.814019
8.425078,2.377200,1.280823
8.545431,3.079978,1.400526
8.554367,2.319573,1.280935
9.115293,3.663630,2.924928
8.535820,2.763165,1.236506
8.368999,1.364061,0.767632
8.911152,2.494825,0.566387
8.388618,1.496643,0.884991
8.322953,2.214049,0.764260
8.481644,2.360350,0.530011
8.748828,1.366906,0.744969
8.581196,2.622181,1.056418
8.528150,1.707023,0.879882
8.801383,1.785666,0.391460
8.781412,1.126143,0.373703
8.536389,3.117364,0.604118
8.452494,2.435893,0.538450
8.422713,3.084778,0.458072
8.814579,1.986574,0.410308
8.612316,2.545659,0.719848
8.399899,1.503291,0.635950
8.301667,2.688449,0.846972
8.434302,1.627909,0.438653
8.557969,3.072935,0.962272
8.312818,2.331198,0.729181
8.523048,3.095373,0.589397
8.537651,3.474593,1.890115
8.416339,1.949861,0.567003
8.531081,2.879849,1.604270
8.483468,2.469307,0.943342
9.105850,2.144482,1.576714
8.501529,2.603240,0.681952
8.342267,2.186644,0.971654
8.566264,2.515623,1.054205
8.781580,4.473803,2.022682
8.768699,4.135414,2.059272
8.474094,3.798131,1.691270
8.436640,2.445604,1.238292
8.736841,2.967211,2.061729
8.451743,3.252048,0.626950
8.616759,1.736554,1.059622
8.456199,2.446766,1.387669
8.577905,2.152098,1.360389
8.350209,2.317692,0.800043
8.450861,1.606927,1.007470
8.439102,3.181798,1.319113
8.549387,1.314831,1.029008
8.320395,1.664405,0.767188
8.441474,3.090111,0.858887
8.525876,3.771095,0.998783
9.419466,4.251308,2.379355
9.014980,4.507872,1.776801
10.247768,6.055544,3.305987
10.625207,4.926491,2.895437
10.555489,5.973510,3.024523
9.880498,5.979363,2.761897
9.968710,5.500611,2.471940
8.820366,3.078389,1.666288
11.399077,8.465838,4.772839
9.524328,4.762858,2.433106
8.629365,3.408236,0.857203
11.199260,5.546807,2.954935
11.078857,7.280873,4.113969
11.729384,7.534455,4.194629
9.849153,4.984678,2.315669
9.551807,5.105161,2.264947
11.516547,8.612507,5.791750
10.786237,5.408289,2.686115
8.934522,2.496051,1.797470
10.433705,6.461075,3.475110
8.523595,1.623474,1.266398
8.469971,3.202813,0.517755
14.027982,6.038536,9.378358
8.388230,2.038394,1.069805
8.643072,2.409251,0.940767
9.382973,5.074200,3.143921
10.217643,4.357726,4.178561
8.568315,1.679289,0.587568
8.491400,2.028130,1.042422
8.532705,3.004541,1.460730
9.040319,3.843406,1.874296
11.305918,5.627711,5.711239
10.327218,4.688851,4.871512
8.418491,3.385185,0.615227
0.878564,2.146845,2.097893
0.095081,1.186201,0.909256
0.648890,2.359868,1.794773
0.654182,0.593209,0.695973
0.720574,1.323106,1.047796
0.195015,0.944320,0.970194
0.153327,1.653700,1.460601
0.813487,2.380801,2.120207
0.527062,2.702028,1.892189
0.247804,0.806606,0.650107
3.432975,4.914228,3.426243
0.183059,2.272713,1.343373
0.623619,1.123121,0.241619
0.389874,0.948724,0.994498
0.118185,1.023036,0.752627
0.530418,1.035594,0.986436
0.240236,1.161330,0.956466
0.350245,0.516282,0.487419
0.251092,0.589211,0.353386
0.126655,0.958706,0.713711
0.140909,0.979462,0.923392
0.291103,0.642202,0.539136
0.620503,1.851689,1.366006
0.380173,0.749612,0.882341
0.210479,0.573462,0.387635
0.156921,1.014259,0.745964
0.557435,1.504523,0.585560
0.226106,0.561833,0.476686
0.193312,0.870796,0.864524
0.164760,2.010263,1.248008
0.333018,0.941203,1.490962
0.255736,2.233244,1.563831
0.528102,1.409137,0.555376
0.160820,0.935138,0.732279
0.317685,0.564337,0.588377
0.337545,0.620425,0.814878
0.293810,2.340360,1.370550
0.169616,0.641371,0.609237
1.031070,1.315170,0.960431
0.100240,1.066724,0.806594
0.211425,2.328184,1.459345
0.195749,1.049761,0.719278
0.082915,0.956542,0.952736
0.347847,2.426510,1.859055
0.187810,1.100664,1.174127
0.498669,1.631316,1.987693
0.323075,0.930271,1.273253
0.069352,1.035743,0.777491
0.229719,2.334352,1.500333
0.220741,2.061544,1.450416
0.114564,1.030723,0.797229
0.136642,2.050398,1.455567
0.522527,2.256265,1.438815
0.637261,1.187611,0.571407
0.259682,0.633471,0.400950
0.208123,1.007830,1.195451
0.473696,2.398222,1.974496
0.616636,2.857229,1.890416
0.458464,2.057993,1.929665
0.143173,0.855005,0.811480
0.773516,0.555519,1.354672
0.471832,0.995811,1.103977
0.361319,1.625832,1.203995
0.080963,0.950537,0.819997
0.532445,0.998417,1.187908
0.541617,0.528425,1.093344
0.457007,1.730704,1.486166
0.367342,0.926787,1.363977
0.146306,0.993697,0.902346
0.169716,1.311144,1.274565
0.286676,1.033483,1.391725
0.314931,1.039115,0.680739
0.613683,0.623753,0.902981
0.599803,1.729179,0.820915
0.272795,0.632479,0.517162
0.171620,0.916378,0.815736
0.261263,0.611406,0.682125
0.172570,1.727819,1.103284
0.326252,1.013333,0.869119
0.565702,1.733647,2.173466
0.230214,0.639147,0.567301
0.075527,0.949659,1.124194
0.946070,2.490387,2.293444
0.822375,1.377707,0.670385
0.269811,0.920987,1.118573
0.226082,0.565898,0.456140
0.205973,2.300703,1.437709
0.404891,0.635408,0.914264
0.162466,0.988407,1.026333
0.314089,0.611342,0.863223
0.302793,0.640016,0.534137
0.182215,2.168214,1.529883
0.873143,2.693237,2.073264
0.086856,0.708574,1.116236
0.289599,0.594390,0.884390
0.051000,1.043932,0.920468
0.328602,2.259787,1.243897
0.257410,1.020136,0.723950
0.223734,0.621130,0.825962
0.312633,0.585780,0.882642
0.657668,3.129261,1.806711
0.484176,0.970096,0.850251
0.221285,2.301792,1.556141
0.572697,2.915215,2.361430
0.477098,2.298886,1.975037
0.150960,0.793591,0.632481
0.474119,1.021047,1.455383
0.229481,0.616801,0.676307
0.206453,0.989668,0.597444
0.576862,0.603944,1.326121
0.311831,0.876395,0.983378
0.263328,1.078876,0.638508
0.670316,2.722494,2.006199
0.036308,0.912992,0.717740
0.502760,2.340394,2.012822
0.275011,1.000156,1.186106
0.239485,0.598694,0.771901
0.661822,0.936385,1.294349
0.318373,0.575797,0.971320
0.040582,0.922625,0.927941
0.166274,0.552575,0.579590
0.297060,2.373675,1.137860
0.336109,2.012205,1.686100
0.347386,2.315547,1.672087
0.310981,1.157695,0.627973
0.130133,0.853417,0.699853
0.329499,2.401280,1.883305
0.337654,1.623221,1.053628
0.282708,0.957190,1.303092
0.150045,1.108761,0.631742
0.092526,1.297019,0.716173
0.271067,2.375590,1.123052
0.613819,0.584257,0.674587
0.218625,0.977401,0.766808
0.232102,0.616032,0.414664
0.609886,0.988316,1.049028
0.128954,0.874803,1.052811
0.239571,0.861090,0.696337
0.222157,0.592936,0.521242
0.313009,1.824112,1.197157
0.224027,1.065271,0.674422
0.087181,0.992370,0.811302
0.662007,1.665957,0.294468
0.138426,0.579856,0.530479
0.178849,2.365549,1.249716
0.164345,1.008093,0.591189
0.157589,1.014863,0.835804
0.504432,0.662378,0.739096
0.655322,3.428484,2.477721
0.132058,2.043986,1.394706
0.415811,2.060044,1.521739
0.158103,1.490988,1.281977
0.150851,1.121243,0.684752
0.236354,2.321162,1.096226
0.485074,1.061469,0.930692
0.075375,0.812722,0.977444
0.237514,0.527323,0.659481
0.442089,0.700294,0.729238
0.336496,2.348241,1.823437
0.568101,2.604237,2.102587
0.601609,0.838000,0.574256
0.293385,0.790705,0.372662
0.515351,2.457625,2.143225
0.601430,1.207066,0.353203
0.751603,2.191420,1.058570
1.522391,4.769839,2.665058
0.564456,3.326233,1.312257
0.858616,2.523697,2.015890
1.806217,4.601192,2.320063
0.427263,2.243565,0.892998
2.567034,5.479275,3.598708
2.582187,4.163171,2.741954
0.658506,2.752027,1.502197
3.019268,5.053047,3.544825
2.070451,3.281333,1.952716
0.371266,2.567170,1.099842
1.854313,4.716229,2.567845
2.146482,3.730720,2.387764
2.487028,5.542946,3.926305
1.546735,3.612733,1.938007
1.345612,5.290606,2.609324
2.540619,4.826691,3.166811
0.507290,2.291087,1.648315
1.506952,4.631653,2.086116
0.969836,4.196799,2.369175
4.395837,8.148000,7.239102
0.076011,1.056507,0.818218
0.280933,2.240947,1.442059
1.159872,4.349582,3.444367
2.774696,4.519313,5.517606
0.301578,1.018529,1.365535
3.046821,5.752085,5.714201
2.068662,4.459563,4.121162
0.621448,2.967464,2.170811
0.800226,0.994543,1.876415
1.908059,3.613091,4.251950
3.034389,4.951706,5.521855
0.239817,0.861799,0.524313
0.733161,3.309187,2.533518
1.810254,3.686481,4.105268
